comunidad_id,departamento,municipio,zona_geografica,tipo_comunidad,altitud_msnm,poblacion_total,menores_5,adultos_mayores,gestantes,personas_discapacidad,distancia_km,tiempo_acceso_min,acceso_vial,transporte_disponible,agua_potable,alcantarillado,puesto_salud_cercano,cobertura_salud_pct,cobertura_vacunacion_pct,casos_prioritarios_30d,enfermedades_cronicas,alerta_epidemiologica,ultima_brigada_dias,brigadas_ultimos_12m,demanda_insatisfecha_pct,conectividad,temporada,riesgo_inundacion,riesgo_deslizamiento,indice_necesidad,indice_acceso,indice_vulnerabilidad,indice_brecha,puntaje_prioridad,prioridad,split
COM-00101,Antioquia,Belmira,Andina,Rural,2126,700,150,103,20,30,38.59,48.43,Regular,Terrestre,0,1,0,58.33,63.35,1,99,0,278,1,51.7,Baja,Seca,0.29,0.34,30.85,36.98,70.09,75.43,50.7,MEDIA,train
COM-00102,Antioquia,Guadalupe,Andina,Indígena,1572,635,108,101,24,16,60.76,122.88,Bueno,Terrestre,1,0,0,75.7,56.1,3,59,0,586,3,13.02,Buena,Seca,0.29,0.48,41.36,54.96,64.91,65.21,41.58,BAJA,train
COM-00103,Cauca,Patía,Andina,Indígena,1557,189,38,24,5,6,13.53,16.01,Bueno,Terrestre,1,0,1,76.64,66.66,0,21,0,21,3,28.34,Baja,Transición,0.39,0.61,21.11,9.97,64.16,13.96,29.39,BAJA,train
COM-00104,Boyacá,Paz del Río,Andina,Rural dispersa,3049,199,43,11,3,11,36.26,161.27,Difícil,Limitado,0,0,0,67.37,67.44,1,10,0,38,0,13.58,Buena,Transición,0.21,0.59,34.89,71.13,73.49,30.18,55.31,ALTA,test
COM-00105,Santander,Curití,Andina,Rural dispersa,1246,494,47,81,24,33,14.52,136.14,Muy difícil,Fluvial + Terrestre,0,0,1,66.63,35.98,1,43,0,300,2,20.84,Baja,Lluvias,0.18,0.48,36.01,59.49,77.66,45.84,52.12,MEDIA,train
COM-00106,Antioquia,Támesis,Andina,Campesina,1539,391,74,42,16,4,43.32,313.29,Difícil,Limitado,1,0,0,61.64,53.26,2,38,0,180,1,20.26,Baja,Lluvias,0.3,0.43,44.2,74.66,59.27,50.6,60.37,ALTA,train
COM-00107,Norte de Santander,Convención,Andina,Campesina,1490,72,7,11,2,4,30.43,139.74,Regular,Motocicleta,0,0,0,63.53,98.0,1,8,0,377,4,31.5,Regular,Lluvias,0.43,0.54,41.71,51.16,72.42,72.6,67.94,CRÍTICA,test
COM-00108,Antioquia,Rionegro,Andina,Rural dispersa,1699,258,53,29,3,2,7.46,47.93,Regular,Limitado,0,1,1,72.31,80.61,1,21,0,312,3,46.43,Regular,Transición,0.25,0.46,29.46,29.32,57.92,57.57,32.88,BAJA,train
COM-00109,Tolima,Líbano,Andina,Campesina,802,643,139,100,28,28,45.87,141.23,Difícil,Terrestre,1,1,0,71.87,85.49,2,86,0,441,2,35.28,Regular,Seca,0.33,0.59,30.17,66.18,58.39,74.11,56.88,ALTA,val
COM-00110,Caquetá,Morelia,Amazonía,Campesina,349,431,60,37,6,19,59.04,237.27,Bueno,Fluvial,1,1,0,70.57,45.17,4,27,0,15,1,37.66,Sin conexión,Lluvias,0.44,0.19,52.71,59.52,36.03,36.94,47.0,MEDIA,train
COM-00111,Meta,San Martín,Orinoquía,Indígena,533,505,102,29,27,12,59.36,85.99,Regular,Terrestre,1,1,0,64.84,43.93,3,27,0,16,0,28.91,Regular,Seca,0.3,0.28,45.93,54.88,42.84,33.56,33.69,BAJA,train
COM-00112,Sucre,San Benito Abad,Caribe,Rural,83,1542,151,153,50,54,11.82,43.99,Regular,Limitado,1,0,1,70.58,98.0,4,150,0,19,0,57.02,Baja,Lluvias,0.51,0.19,20.7,30.71,48.68,25.18,29.46,BAJA,train
COM-00113,Chocó,Condoto,Pacífica,Afrodescendiente,77,807,82,56,21,45,22.96,124.56,Muy difícil,Limitado,0,0,0,70.99,65.18,10,69,0,151,1,58.51,Regular,Seca,0.55,0.41,49.0,69.39,62.17,62.28,67.96,CRÍTICA,train
COM-00114,Quindío,Circasia,Andina,Campesina,1640,277,25,39,5,19,37.08,67.36,Bueno,Terrestre,0,0,0,58.6,73.13,0,30,0,67,0,39.16,Regular,Transición,0.32,0.51,18.89,32.01,70.43,44.04,37.99,BAJA,test
COM-00115,Casanare,Maní,Orinoquía,Indígena,265,133,31,15,6,2,30.22,63.27,Bueno,Fluvial,1,0,0,57.7,47.71,0,12,0,41,0,38.95,Regular,Lluvias,0.41,0.06,24.71,27.76,66.67,40.7,35.4,BAJA,val
COM-00116,Putumayo,San Miguel,Amazonía,Rural,1214,173,18,9,2,9,39.09,257.51,Difícil,Fluvial + Terrestre,1,1,0,68.15,62.73,0,11,0,137,1,61.17,Buena,Lluvias,0.45,0.44,17.54,64.55,27.96,61.59,37.34,BAJA,val
COM-00117,Caquetá,San Vicente del Caguán,Amazonía,Rural,623,94,11,10,3,1,22.88,121.4,Difícil,Limitado,1,0,0,60.74,43.25,1,7,0,121,1,44.69,Regular,Lluvias,0.26,0.35,54.47,58.72,48.85,53.0,58.62,ALTA,train
COM-00118,Antioquia,Valparaíso,Andina,Rural dispersa,1947,163,21,20,3,8,41.87,145.95,Regular,Terrestre,0,0,0,73.1,92.2,0,16,0,23,2,19.17,Sin conexión,Transición,0.14,0.48,12.16,58.12,70.6,30.54,38.72,BAJA,train
COM-00119,Bolívar,Simití,Caribe,Afrodescendiente,167,177,27,11,3,3,22.21,36.72,Regular,Terrestre,0,0,0,75.6,90.2,1,12,0,177,2,13.12,Regular,Transición,0.43,0.22,32.32,26.45,61.64,47.37,52.59,MEDIA,train
COM-00120,Tolima,Piedras,Andina,Campesina,833,297,61,35,9,13,34.52,58.15,Regular,Terrestre,1,1,0,64.97,77.05,0,25,0,30,0,28.88,Baja,Lluvias,0.29,0.61,15.3,36.89,50.57,35.3,24.46,BAJA,train
COM-00121,Tolima,Rioblanco,Andina,Campesina,668,1150,155,104,17,67,19.11,53.76,Bueno,Terrestre,1,1,0,79.9,65.8,2,64,0,428,0,11.77,Regular,Seca,0.48,0.36,22.78,20.31,37.96,64.71,19.55,BAJA,test
COM-00122,Antioquia,San Carlos,Andina,Campesina,1430,204,28,12,4,5,27.06,84.05,Regular,Terrestre,0,0,0,87.02,98.0,1,10,0,204,1,30.26,Sin conexión,Lluvias,0.3,0.32,25.11,38.34,60.57,57.6,46.0,MEDIA,test
COM-00123,Boyacá,Sotaquirá,Andina,Rural dispersa,2119,149,32,22,7,8,37.37,256.03,Difícil,Limitado,0,0,0,61.55,76.28,1,17,0,56,2,38.39,Regular,Lluvias,0.26,0.39,45.37,71.69,88.94,42.36,55.5,ALTA,train
COM-00124,Meta,La Uribe,Orinoquía,Campesina,554,486,103,49,20,37,13.32,19.74,Regular,Terrestre,1,0,0,69.22,66.37,2,33,0,526,0,18.14,Baja,Seca,0.3,0.08,33.34,18.61,69.73,67.26,50.9,MEDIA,val
COM-00125,Caldas,Marulanda,Andina,Rural dispersa,1882,198,19,29,9,4,33.52,142.41,Regular,Limitado,0,0,0,77.83,58.52,0,22,0,56,2,30.19,Baja,Lluvias,0.17,0.48,23.56,61.24,69.21,39.08,46.38,MEDIA,train
COM-00126,Boyacá,Pauna,Andina,Rural,2340,203,38,33,5,16,22.5,82.13,Regular,Limitado,0,0,0,66.82,67.64,1,25,0,73,1,30.92,Buena,Lluvias,0.09,0.38,41.73,43.68,87.68,41.49,50.76,MEDIA,test
COM-00127,Antioquia,Argelia,Andina,Rural,2033,513,41,86,6,21,19.54,105.69,Regular,Limitado,1,1,1,72.34,67.95,4,68,0,155,3,9.26,Baja,Transición,0.3,0.48,52.87,46.91,38.21,23.08,47.02,MEDIA,train
COM-00128,Antioquia,Sabaneta,Andina,Rural dispersa,1480,87,14,13,1,4,47.43,141.05,Regular,Terrestre,0,1,0,85.13,87.89,1,7,0,251,1,19.4,Buena,Seca,0.25,0.39,41.68,59.92,61.81,59.13,49.88,MEDIA,test
COM-00129,Antioquia,Caldas,Andina,Rural dispersa,1776,262,30,42,9,5,41.17,100.39,Muy difícil,Terrestre,0,1,0,68.77,62.27,2,36,0,373,1,37.06,Baja,Seca,0.28,0.51,55.06,65.66,56.78,74.82,64.26,ALTA,val
COM-00130,Casanare,Yopal,Orinoquía,Campesina,378,727,61,80,35,21,9.76,13.8,Bueno,Motocicleta,1,0,0,75.53,65.52,5,72,0,43,0,70.34,Baja,Seca,0.35,0.06,47.76,7.64,49.49,53.51,41.53,BAJA,train
COM-00131,Bolívar,Tiquisio,Caribe,Rural dispersa,168,508,48,64,22,19,6.05,30.56,Regular,Limitado,0,0,1,72.09,70.75,4,51,0,0,4,43.14,Sin conexión,Lluvias,0.39,0.37,48.81,25.14,68.33,17.26,33.33,BAJA,train
COM-00132,Boyacá,Tópaga,Andina,Campesina,3489,651,61,112,8,28,70.73,119.71,Bueno,Terrestre,0,1,0,65.59,56.22,6,73,0,149,2,57.67,Baja,Lluvias,0.23,0.53,54.35,59.31,55.86,61.69,59.11,ALTA,test
COM-00133,Valle del Cauca,Zarzal,Andina,Rural dispersa,1348,181,22,11,5,3,12.83,17.41,Regular,Terrestre,1,0,1,64.7,88.64,2,12,0,124,3,49.22,Regular,Transición,0.28,0.47,40.04,17.9,43.83,35.19,37.0,BAJA,train
COM-00134,Putumayo,Santiago,Amazonía,Rural,1166,751,122,127,18,53,45.45,240.99,Regular,Fluvial + Terrestre,1,0,0,68.18,64.08,0,83,0,375,1,12.57,Baja,Seca,0.35,0.58,21.83,60.73,69.23,65.03,44.07,MEDIA,val
COM-00135,Antioquia,Yalí,Andina,Rural,1321,135,26,10,2,4,35.91,323.8,Difícil,No disponible,1,1,0,65.16,59.92,0,13,0,151,1,16.03,Buena,Seca,0.29,0.5,21.65,77.95,39.6,45.29,39.54,BAJA,train
COM-00136,Chocó,El Atrato,Pacífica,Rural,123,425,43,57,21,11,51.61,279.91,Muy difícil,Fluvial,0,0,0,74.85,67.09,4,46,0,59,0,38.75,Baja,Transición,0.57,0.41,50.7,80.81,69.53,42.88,50.65,MEDIA,train
COM-00137,Antioquia,Abejorral,Andina,Campesina,1550,398,32,43,13,16,31.07,47.38,Regular,Terrestre,1,0,0,75.72,68.8,0,27,0,115,1,34.67,Buena,Transición,0.35,0.36,16.14,33.01,48.26,48.24,41.35,BAJA,train
COM-00138,Nariño,El Tablón,Andina,Rural dispersa,2239,570,112,51,21,24,30.96,268.19,Difícil,No disponible,1,1,0,66.05,78.06,2,48,0,52,0,43.29,Baja,Lluvias,0.36,0.44,29.04,75.48,46.44,43.82,47.13,MEDIA,train
COM-00139,Norte de Santander,Sardinata,Andina,Campesina,1632,207,24,32,3,11,26.92,68.45,Regular,Motocicleta,0,1,0,97.77,59.08,0,23,0,26,6,38.44,Sin conexión,Transición,0.19,0.53,23.39,35.15,58.04,38.63,32.46,BAJA,train
COM-00140,Cundinamarca,Supatá,Andina,Campesina,2475,167,17,15,4,8,19.29,112.21,Regular,Limitado,0,1,1,66.92,90.86,0,14,0,28,0,18.77,Regular,Lluvias,0.17,0.48,11.13,48.09,48.53,11.01,33.55,BAJA,train
COM-00141,Tolima,Rioblanco,Andina,Rural dispersa,673,297,36,32,7,8,32.05,218.73,Regular,Limitado,1,0,0,73.14,74.24,0,29,0,36,1,43.47,Baja,Seca,0.33,0.36,17.49,62.02,50.57,41.89,23.96,BAJA,train
COM-00142,Santander,Ocamonte,Andina,Rural dispersa,1379,197,43,21,2,9,38.59,235.96,Regular,No disponible,1,0,0,76.04,66.23,1,12,1,86,1,59.63,Baja,Transición,0.31,0.43,56.53,72.3,63.45,54.6,53.4,MEDIA,val
COM-00143,Boyacá,Floresta,Andina,Rural dispersa,2336,230,48,23,8,8,73.1,460.56,Difícil,No disponible,1,0,0,66.14,76.58,0,16,0,158,0,32.61,Regular,Lluvias,0.28,0.53,13.98,96.55,63.14,52.79,59.3,ALTA,val
COM-00144,Casanare,Paz de Ariporo,Orinoquía,Rural,345,302,35,39,3,10,23.05,57.5,Regular,Terrestre + 4x4,0,1,0,37.6,48.84,2,27,0,71,1,19.53,Buena,Lluvias,0.46,0.1,50.78,31.02,51.66,36.69,32.64,BAJA,train
COM-00145,Santander,Sucre,Andina,Rural,984,150,23,15,7,2,50.21,245.92,Regular,No disponible,1,1,0,69.85,56.39,0,14,0,1,1,15.83,Buena,Seca,0.21,0.53,22.42,78.11,39.88,26.46,38.49,BAJA,val
COM-00146,Meta,Castilla la Nueva,Orinoquía,Indígena,520,599,150,54,29,11,22.79,25.7,Bueno,Terrestre,1,0,0,59.34,49.75,4,55,0,196,2,23.85,Baja,Lluvias,0.29,0.35,50.97,16.54,66.84,54.04,48.32,MEDIA,test
COM-00147,Chocó,Acandí,Pacífica,Afrodescendiente,109,84,11,11,3,3,28.95,128.61,Difícil,Limitado,0,1,0,56.56,80.79,0,8,1,22,0,37.65,Sin conexión,Seca,0.69,0.45,35.29,63.2,57.42,37.81,53.97,MEDIA,train
COM-00148,Cesar,Aguachica,Caribe,Rural dispersa,273,265,30,38,11,4,14.85,123.76,Regular,Limitado,1,0,0,72.3,73.52,1,23,0,207,1,25.87,Baja,Lluvias,0.22,0.38,31.72,48.18,54.86,56.22,50.49,MEDIA,test
COM-00149,Boyacá,Pisba,Andina,Indígena,2821,815,130,131,44,14,86.58,356.61,Muy difícil,Terrestre + 4x4,0,0,0,70.34,51.1,5,90,0,365,1,17.12,Baja,Seca,0.21,0.73,50.25,98.29,79.82,66.85,75.89,CRÍTICA,test
COM-00150,Cauca,Puracé,Andina,Afrodescendiente,1789,463,111,47,13,9,46.76,166.12,Difícil,Terrestre + 4x4,1,0,0,63.72,65.87,2,36,0,483,1,35.93,Baja,Lluvias,0.34,0.48,35.29,68.38,64.48,74.37,66.04,CRÍTICA,train
COM-00151,Cundinamarca,Nocaima,Andina,Indígena,2504,80,18,6,4,2,6.23,8.58,Bueno,Terrestre,1,0,1,62.29,57.91,0,5,1,174,1,60.56,Regular,Lluvias,0.2,0.41,38.88,4.83,62.73,45.97,35.15,BAJA,val
COM-00152,Cundinamarca,Tabio,Andina,Campesina,2393,99,12,7,2,3,29.81,163.93,Difícil,Terrestre,0,0,0,56.83,51.89,0,6,0,115,0,47.08,Baja,Seca,0.13,0.4,20.49,59.91,60.85,53.21,43.29,MEDIA,train
COM-00153,Chocó,Nóvita,Pacífica,Indígena,97,502,68,72,11,15,35.36,104.62,Difícil,Fluvial + Terrestre,0,0,0,62.29,61.61,3,34,0,16,1,39.53,Regular,Seca,0.62,0.58,42.19,53.6,72.09,37.81,49.84,MEDIA,train
COM-00154,Norte de Santander,San Calixto,Andina,Rural,1686,123,27,9,5,2,71.2,247.98,Regular,Motocicleta,0,1,0,64.36,71.07,1,6,0,33,3,29.62,Regular,Seca,0.38,0.47,43.56,73.6,59.49,35.97,59.52,ALTA,train
COM-00155,Cundinamarca,Villagómez,Andina,Rural dispersa,3405,67,12,4,2,2,33.55,109.84,Bueno,Fluvial + Terrestre,0,0,0,79.53,69.19,0,5,0,202,4,4.33,Buena,Transición,0.1,0.54,16.71,38.74,67.99,46.98,29.89,BAJA,train
COM-00156,Bolívar,Morales,Caribe,Rural dispersa,141,102,19,17,1,7,56.4,84.8,Bueno,Terrestre,1,0,0,67.9,76.06,0,10,0,280,1,8.83,Regular,Transición,0.48,0.22,16.99,45.16,69.9,58.53,42.92,MEDIA,train
COM-00157,Antioquia,Carolina del Príncipe,Andina,Rural,1478,184,38,17,7,13,28.35,71.79,Bueno,Terrestre + 4x4,1,1,0,86.56,52.61,1,20,0,141,3,14.86,Buena,Lluvias,0.18,0.41,46.83,28.53,51.88,43.57,42.59,MEDIA,test
COM-00158,Santander,Barbosa,Andina,Rural dispersa,1397,338,53,40,12,12,28.71,208.25,Bueno,Limitado,0,0,0,55.21,83.31,1,38,0,210,2,42.72,Regular,Seca,0.33,0.51,28.08,52.36,74.06,63.34,44.49,MEDIA,val
COM-00159,Bolívar,San Fernando,Caribe,Rural dispersa,173,190,22,33,9,7,8.54,25.74,Bueno,Terrestre,1,0,1,68.75,93.5,0,16,0,6,3,35.16,Baja,Seca,0.43,0.26,10.37,9.42,62.56,14.81,31.34,BAJA,train
COM-00160,Chocó,Acandí,Pacífica,Indígena,91,375,67,50,14,9,95.4,528.52,Difícil,Fluvial,0,0,0,58.83,38.79,2,41,0,730,1,12.77,Regular,Transición,0.66,0.43,50.63,90.0,77.52,65.11,78.26,CRÍTICA,train
COM-00161,Valle del Cauca,Pradera,Andina,Afrodescendiente,1481,912,189,66,41,70,19.62,69.46,Regular,Terrestre,0,0,1,55.02,55.73,7,60,0,428,1,79.94,Baja,Seca,0.25,0.53,49.86,31.7,81.08,71.98,57.36,ALTA,train
COM-00162,Chocó,Sipí,Pacífica,Afrodescendiente,87,484,116,49,12,7,39.81,184.76,Bueno,Fluvial,0,0,0,55.91,41.77,3,44,0,129,2,47.95,Buena,Lluvias,0.6,0.46,51.35,49.91,78.38,55.31,60.8,ALTA,test
COM-00163,Antioquia,Salgar,Andina,Campesina,2072,342,58,46,15,25,7.42,32.54,Regular,Limitado,1,1,0,72.73,81.61,3,35,1,170,2,60.64,Baja,Transición,0.36,0.48,65.75,26.22,53.59,65.51,58.1,ALTA,test
COM-00164,Nariño,Pupiales,Andina,Afrodescendiente,1942,489,60,53,26,24,29.79,79.53,Difícil,Terrestre + 4x4,1,0,0,64.15,75.15,2,39,0,170,0,51.62,Buena,Seca,0.34,0.45,31.79,45.8,57.42,61.9,48.72,MEDIA,train
COM-00165,Caquetá,Morelia,Amazonía,Campesina,438,425,55,42,12,27,36.65,172.87,Difícil,No disponible,0,0,0,77.09,82.62,3,35,0,111,0,54.39,Sin conexión,Lluvias,0.47,0.44,41.68,78.33,70.73,55.63,47.85,MEDIA,val
COM-00166,Boyacá,Cómbita,Andina,Rural,2434,335,53,49,5,25,47.25,226.27,Difícil,Terrestre,0,1,0,77.33,78.3,0,43,0,100,0,32.98,Baja,Transición,0.26,0.38,19.35,68.62,65.15,45.69,54.7,ALTA,train
COM-00167,Nariño,Barbacoas,Andina,Campesina,2871,284,22,27,6,20,23.11,35.57,Regular,Terrestre + 4x4,1,0,0,93.66,62.72,1,25,1,31,0,43.46,Regular,Lluvias,0.25,0.57,54.07,26.67,48.61,41.26,41.67,BAJA,train
COM-00168,Cesar,Becerril,Caribe,Indígena,246,439,69,28,27,9,12.93,35.71,Regular,Terrestre,0,0,1,80.49,76.01,2,34,0,54,2,11.22,Baja,Seca,0.38,0.45,33.17,21.61,68.56,11.24,26.46,BAJA,test
COM-00169,Córdoba,Ayapel,Caribe,Campesina,166,96,16,10,2,1,52.11,376.28,Difícil,No disponible,1,0,0,70.09,79.57,0,6,0,49,1,36.86,Regular,Seca,0.55,0.21,12.38,86.06,53.45,40.87,47.61,MEDIA,val
COM-00170,Cundinamarca,Puerto Salgar,Andina,Campesina,2579,194,38,28,7,7,24.1,112.18,Regular,No disponible,1,0,0,86.41,77.94,1,16,0,730,2,25.54,Buena,Transición,0.14,0.51,35.48,57.49,67.48,70.22,57.17,ALTA,test
COM-00171,Córdoba,Canalete,Caribe,Rural dispersa,161,157,19,21,5,4,48.02,123.29,Difícil,Terrestre,1,0,0,45.79,63.97,1,15,0,98,0,4.62,Regular,Seca,0.37,0.18,45.84,63.67,54.72,34.1,45.27,MEDIA,test
COM-00172,Boyacá,Boyacá,Andina,Rural,2203,454,86,44,15,11,7.82,10.72,Regular,Terrestre,1,0,1,81.35,78.88,2,40,1,112,0,39.15,Buena,Seca,0.12,0.46,52.77,14.05,58.73,29.66,40.66,BAJA,train
COM-00173,Meta,Puerto López,Orinoquía,Indígena,495,364,93,26,15,22,89.79,161.5,Regular,Terrestre,0,1,0,67.62,50.68,3,31,0,81,0,15.14,Sin conexión,Seca,0.28,0.0,53.31,82.9,69.55,36.18,63.58,ALTA,train
COM-00174,Antioquia,Segovia,Andina,Rural,1852,255,50,14,8,16,42.73,156.52,Difícil,Terrestre,0,0,0,59.08,59.72,1,18,0,309,1,49.92,Sin conexión,Seca,0.15,0.44,34.83,66.36,73.92,78.59,58.16,ALTA,val
COM-00175,Nariño,Samaniego,Andina,Indígena,3003,438,72,62,19,28,37.92,42.8,Bueno,Terrestre,0,0,0,71.99,69.92,2,42,0,47,0,36.03,Buena,Transición,0.27,0.69,36.88,27.52,82.59,40.29,50.21,MEDIA,train
COM-00176,Cundinamarca,Ubaté,Andina,Rural dispersa,1821,50,10,8,1,2,58.83,296.14,Difícil,Limitado,1,0,0,80.03,40.34,1,6,0,146,2,8.75,Buena,Transición,0.3,0.6,59.9,82.41,68.45,41.75,63.65,ALTA,train
COM-00177,Cundinamarca,Puerto Salgar,Andina,Rural,2711,307,48,35,11,18,18.09,69.39,Regular,Terrestre + 4x4,0,0,1,76.31,81.14,0,25,0,546,1,39.01,Regular,Lluvias,0.27,0.43,13.8,30.92,76.43,55.6,49.84,MEDIA,val
COM-00178,Cundinamarca,Útica,Andina,Rural dispersa,2856,398,65,24,18,18,58.62,136.17,Bueno,Terrestre,0,0,0,76.41,60.03,1,36,0,4,1,42.09,Baja,Lluvias,0.23,0.56,31.09,56.54,69.97,37.34,51.26,MEDIA,train
COM-00179,Boyacá,Nobsa,Andina,Indígena,2007,780,190,111,14,18,33.21,92.14,Bueno,Terrestre,0,0,0,83.81,86.24,2,104,0,4,1,51.76,Baja,Transición,0.21,0.52,27.72,35.03,84.34,41.2,38.33,BAJA,train
COM-00180,Cundinamarca,Puerto Salgar,Andina,Rural dispersa,2725,2015,326,116,91,24,30.8,118.27,Bueno,Limitado,0,0,0,75.75,86.07,8,95,0,71,1,51.9,Baja,Transición,0.18,0.43,24.77,47.05,65.18,49.64,40.74,BAJA,test
COM-00181,Valle del Cauca,Palmira,Andina,Rural dispersa,1546,449,80,71,17,23,25.41,88.22,Bueno,Terrestre,0,0,0,81.25,79.31,2,51,0,9,2,2.0,Buena,Seca,0.38,0.58,35.38,30.35,84.14,21.93,46.98,MEDIA,val
COM-00182,Boyacá,Duitama,Andina,Afrodescendiente,2250,384,38,45,21,29,17.24,28.57,Regular,Terrestre,1,0,0,81.37,82.64,1,40,0,16,4,49.73,Regular,Transición,0.17,0.46,26.04,22.33,59.08,41.89,42.13,MEDIA,train
COM-00183,Cundinamarca,Bogotá,Andina,Rural,2363,266,53,40,11,16,114.09,453.82,Regular,Terrestre,1,0,0,81.47,80.89,2,36,0,10,0,31.48,Sin conexión,Lluvias,0.21,0.49,49.27,83.0,72.42,33.84,69.48,CRÍTICA,val
COM-00184,Atlántico,Campo de la Cruz,Caribe,Campesina,20,508,56,53,14,5,21.8,48.98,Regular,Terrestre,1,1,0,74.32,58.68,3,30,0,114,1,55.61,Regular,Transición,0.38,0.14,41.92,28.7,32.07,56.49,32.33,BAJA,test
COM-00185,Boyacá,Arcabuco,Andina,Rural dispersa,2939,491,99,57,18,17,11.85,18.76,Bueno,Terrestre,1,1,0,49.55,88.39,2,41,0,351,1,26.9,Regular,Seca,0.19,0.57,28.13,9.68,49.51,70.76,30.85,BAJA,train
COM-00186,Boyacá,Gachantivá,Andina,Campesina,2534,1092,107,106,37,17,30.24,190.41,Muy difícil,Limitado,1,1,0,79.37,64.7,3,71,0,6,1,35.58,Regular,Transición,0.08,0.6,28.08,78.12,31.12,34.98,43.66,MEDIA,train
COM-00187,Caquetá,Solano,Amazonía,Rural,374,109,11,6,3,5,44.38,221.92,Difícil,No disponible,0,0,0,47.32,56.38,0,6,1,0,3,40.52,Baja,Lluvias,0.47,0.32,38.59,82.19,59.19,36.21,42.89,MEDIA,test
COM-00188,Cundinamarca,Fómeque,Andina,Rural,2078,353,49,37,17,20,76.03,126.32,Bueno,Terrestre,0,0,0,65.7,79.47,1,33,0,65,1,27.63,Buena,Transición,0.15,0.5,26.84,63.28,74.35,39.18,45.51,MEDIA,train
COM-00189,Cundinamarca,Villeta,Andina,Indígena,2390,277,41,14,15,3,39.52,55.37,Bueno,Terrestre,1,0,0,64.97,53.93,1,13,0,195,3,18.48,Baja,Seca,0.24,0.5,32.95,30.83,48.54,51.77,31.07,BAJA,val
COM-00190,Chocó,Unguía,Pacífica,Afrodescendiente,91,125,12,19,2,2,72.38,293.16,Muy difícil,Fluvial + Terrestre,1,0,0,73.4,58.78,2,12,0,85,0,49.58,Baja,Transición,0.66,0.59,51.97,91.19,50.64,50.46,53.32,MEDIA,train
COM-00191,Risaralda,La Virginia,Andina,Indígena,1725,270,28,39,6,15,63.49,206.3,Bueno,Terrestre,0,0,0,74.27,56.42,2,37,0,36,3,54.31,Sin conexión,Lluvias,0.22,0.61,56.41,61.75,71.48,46.22,56.93,ALTA,train
COM-00192,Bolívar,Altos del Rosario,Caribe,Afrodescendiente,146,1588,327,111,80,121,34.29,54.69,Regular,Terrestre + 4x4,1,0,0,46.43,68.51,7,139,0,563,2,24.28,Regular,Lluvias,0.39,0.11,35.83,36.08,66.21,69.71,40.04,BAJA,val
COM-00193,Sucre,Chalán,Caribe,Campesina,97,122,18,17,4,9,25.25,61.94,Regular,Terrestre,0,0,0,88.5,58.97,1,12,0,53,0,25.62,Baja,Transición,0.64,0.13,52.15,33.01,80.07,36.87,55.86,ALTA,train
COM-00194,Boyacá,Tipacoque,Andina,Rural dispersa,2696,650,122,106,24,40,53.6,68.43,Regular,Terrestre,1,1,0,72.13,79.76,1,89,0,229,1,29.5,Buena,Lluvias,0.26,0.48,25.92,48.49,57.17,60.42,52.07,MEDIA,train
COM-00195,Nariño,Ospina,Andina,Rural dispersa,3180,270,39,46,8,5,59.35,529.96,Muy difícil,Limitado,0,0,0,61.48,54.93,0,25,0,21,0,7.57,Regular,Transición,0.23,0.51,22.78,92.67,76.2,25.65,70.12,CRÍTICA,train
COM-00196,Cauca,Totoró,Andina,Indígena,2119,65,16,10,3,1,39.31,192.79,Difícil,Limitado,1,0,0,84.68,68.4,1,7,0,151,0,32.24,Baja,Seca,0.24,0.61,50.25,72.66,73.74,51.77,54.38,ALTA,test
COM-00197,Santander,Enciso,Andina,Rural,882,852,186,105,12,11,34.52,52.59,Regular,Terrestre,1,0,0,82.85,51.53,3,90,0,141,0,37.47,Baja,Lluvias,0.17,0.67,39.19,35.78,61.91,52.61,34.86,BAJA,test
COM-00198,Cauca,Florencia,Andina,Indígena,1352,337,79,18,20,4,14.11,53.45,Difícil,Terrestre,0,1,1,91.92,60.64,0,26,0,5,0,65.7,Regular,Seca,0.1,0.58,19.52,32.75,60.7,26.91,32.75,BAJA,train
COM-00199,Antioquia,Concordia,Andina,Rural,1545,527,51,66,15,32,35.7,270.02,Difícil,Limitado,0,1,0,77.29,51.99,2,50,0,173,1,71.71,Baja,Lluvias,0.39,0.37,39.07,70.85,54.61,70.31,63.38,ALTA,train
COM-00200,Arauca,Arauquita,Orinoquía,Indígena,386,336,69,56,15,15,26.68,56.22,Regular,Terrestre + 4x4,0,0,0,62.37,40.95,2,36,1,418,2,49.47,Baja,Transición,0.27,0.21,72.24,32.58,88.71,79.79,74.58,CRÍTICA,test
COM-00201,Boyacá,Macanal,Andina,Rural dispersa,3323,385,73,24,18,9,48.78,115.81,Difícil,Terrestre + 4x4,1,0,0,69.21,60.74,2,25,1,64,0,37.37,Sin conexión,Lluvias,0.22,0.48,59.05,62.55,55.99,42.95,63.83,ALTA,test
COM-00202,Nariño,Buesaco,Andina,Indígena,2529,547,79,36,26,35,38.44,113.05,Difícil,Terrestre,0,1,0,64.42,63.87,5,36,0,418,1,37.35,Regular,Seca,0.28,0.61,47.42,56.83,55.95,74.94,45.15,MEDIA,train
